,Dominant_Topic,Date,Text
253,2,2022-08-08,"Thankyou.. I appreciate your input... if anyone needs to know the exact sound I'm looking for then please just watch the ""carwow' YouTube review on the 500e by Mat Watson ... my demo cars made the exact noise"
635,2,2021-06-30,"...

Agreed and a strongly worded email resulted in a call from the salesman late yesterday. Job done and car will be registered today."
115,2,2023-01-06,"Just to clarify, when you say it activated - did it actually bring the car to a stop? I only meant that it often says that i'ts activating it for a split second, but it never actually did anything more than that in my experience."
647,2,2021-04-24,"Nice review, I am having a test drive on Tuesday, can I ask what sort of discounts were offered, see we were both looking at the Ioniq 5 on an other forum."
645,2,2021-07-09,"Hi, what the software and App like, have you been able to test pre con etc .."
141,2,2022-10-14,"...

MEB platform (iD3/4/5, Enyaq, Q4) is physically capable of V2G but the holdup is that VW cannot figure out how THEY can profit from it. VW want millions of grid-connected BEVs to act like a power station whereby VW can sell power to the grid at peak times.

They seem to have lost track of who owns these cars."
25,2,2022-01-18,"I do like the notion of bring- your -own infotainment system. If they can make it work with any smartphone or tablet they have a winner!

The car manufacturer makes the car bit and the entertainment specialists make the entertainment bit and update it with monotonous regularity to their hearts content.

Very practical!"
299,2,2022-06-11,"The app seems to be showing the right range now for me as well, so I suppose they just fixed the bug in the latest update."
137,2,2022-10-13,"No one has confirmed Bidirectional charging over CCS/Type2, with VW group saying some ID model battery sizes are bidirectional ready."
83,2,2022-05-04,Basically seems like a Fiat eUP with similar specs at around or slightly less cost. Sounds good to me.
502,2,2022-01-04,"...

Have you got cabin heating set to come on at any point..? This can drain the battery.

Ours did not seem to drain when sitting during Christmas. 


Sent from my SM-N975F using Tapatalk"
689,2,2020-11-19,"...

if that were true manufacturers would only sell LHD cars made for the world market and save themselves a fortune on the basis we would soon get used to it."
452,2,2022-02-16,"...


Just very badly translated, I think. This charge point is advertised in countries in Europe that have load limiting trip switches on their incoming supply, like France and, I believe, Spain, as reducing the risk of blackouts, not as a way of providing power during them.

These load limiting trip switches are a pretty standard arrangement in parts of Europe, where the consumer can choose to pay a higher tariff in order to be able to draw more current from the supply. The original Italian advert makes it clear that the ""prevention of blackouts"" feature is just load limiting, so the charge point can be set to not allow the current drawn by the charger in the car to exceed the set supply trip current limit. Resetting the Italian equivalent of the French household interrupteur différentiel after it's blacked the house out because too much current has been drawn is a nuisance, one that this thing is designed to reduce."
468,2,2022-01-19,"...

In a little test recently without pre heating a 6 mile journey used 10% of battery capacity. With pre heating much more efficient."
242,2,2022-08-25,People have also got registered by contacting Fiat using the 'assist' button by the interior mirror.
313,2,2022-05-22,Thanks guys. I'll look into getting some Bilt Hamber. I agree the design is nice to look at but a nightmare to keep clean.
476,2,2022-02-12,"I have never tried it on my 500e but I have read that the pre-con uses the temp you last set, I.e 20deg. I don't know if you have to have the heater switched on though."
139,2,2022-10-13,"...

Then the Honda definitely isn't the only car. There are loads of cars that have been used on experimental V2x trials, including Zoe and Ioniq 5. But all have been modified.



https://spectrum.ieee.org/vehicle-to-grid

"
158,2,2023-04-04,"...

I've had my Mini SE two years now and smiles per mile it's brilliant.

It will genuinely do 140 miles plus, I've done it."
495,2,2022-02-08,"Yes you can pre-condition the interior by using the Fiat App. I have the winter pack , seats are good"
138,2,2022-10-13,"...

Honda e is the only known car with Bidirectional CCS: V2X - It is tho not confirmed if that is with standard software/parts in the Honda, or have the Hondas been been modified for the pilot."
350,2,2022-04-11,"...

There are some funnies with how different cars have implemented the charging standards and how chargers such as the Zappi interact with them. Generally the solution is to tweak the Zappi settings.

I was going to point you to the MyEnergi forum, but I have just seen your post on there  so I don't need to.

Support from MyEnergi is generally good, though there is a post from their tech support apologising that they are super busy at the moment.

There are suggestions on the MyEnergi forum for settings to resolve the same or similar issue with other car models - might be worth a try."
556,2,2021-09-08,"Congrats OP - we test drove one (fixed roof though sadly) at Fully Charged, and thought it was a right hoot. Mrs Bill was quite smitten!"
130,2,2023-01-06,"...

True.

Well, if you didn't gather it is neither a software nor hardware 'fault', it is a system that may be set a bit over-sensitive. A 'design' fault if you will. There may be car settings to soften this behaviour in the menus, or maybe at the dealer.

And, yes, this is a 'thing' and is known."
337,2,2022-03-26,"Id go Fiat 500e or ID.3 if the back seats aren't big enough.









Its not that much more than the Zoe, basically like a Golf.










Honda e







"
259,2,2022-08-16,Congrats - its a really nice looking car. I think FIAT choose wisely to make it only as an EV and seems customers agree as it sells quite well in most countries.
47,2,2022-01-18,"...

More cheap?

I'm cheap, so, good for me. I'll take a look so long as it is a 200 mile winter range minimum."
631,2,2021-06-22,Hope so. Every time the sun shines Mrs Oilymo sends me a sad face emoji
460,2,2022-01-18,"Okay, thanks. I have a vague recollection of it showing 184 odd when we first got it but as I don't drive it much, I have only noticed the 161 range over the last couple of months."
389,2,2022-03-28,"The Fiat app is shocking both in the extent of its functionality and stability. 

There is no battery pre-conditioning option."
483,2,2021-12-01,"1 week owner of a 500 La Prima, we love it. Same issues re above contacted Fiat by email still waiting......Tried schedule tip, worked immediately, battery level now on app. Thanks for the heads up"
217,2,2023-01-05,There is indeed. It may depend on how the vehicle uses the mapping software but on ours if you tap the screen the options for mute and the mapping orientation/zoom appear on the left side
638,2,2021-07-02,It's a 500c passion in Ocean green. Our first venture into the EV world. I'll post a pic tomorrow.
562,2,2021-09-11,"@Mofo thanks. I guess to ask my question another way (and apologies if I’m taking the thread off on a tangent), is there any benefit to charging more slowly, if you don’t need a quick charge? I always thought the charge speed was determined by the power output of the charger (and size of the battery). Here, Fiat seem to be giving you an option to vary the charge speed within a particular power output, but don’t seem to explain why you would want to do that."
573,2,2021-08-29,Does the included services cover rusted brake disks?
655,2,2021-04-25,Did you find the start up chimes/sound and low speed sounds to be irritating? Or aren’t they that noticeable?
79,2,2022-01-20,"...

At night, too, with the heating on at 30 degrees so I can drive in my special driving underwear."
673,2,2020-11-19,Always a good idea to get the pros and cons down on a piece of paper and cost against alternatives.
318,2,2022-05-14,"...

It took me a while to find it as well, but it was a nice improvement, coming from a Zoe... something I didn't know I wanted!"
690,2,2020-11-19,"...

Parallel parking is much easier though, just stick your head out the window to see the kerb "
724,2,2020-10-26,"...

It is a city car and the range of cheaper model is fine for commuting or short journeys. Under £20K is a good entry price point too, but quite low on spec. Like the Mini and Honda, I wouldn't expect any meaningful discount! I do expect good PCP/PCH prices though. 









2021 Fiat 500 electric city car: prices, specs and new limited-edition model | DrivingElectric


The special-edition Fiat (500)RED is available as a hatchback or convertible, with prices starting from £22,995 after the plug-in car grant




www.drivingelectric.com



"
348,2,2022-04-19,"...

Yes, it steers very confidently at motorway speed. One of the better L2 I've experienced."
671,2,2020-11-19,Import duty will be the biggest problem I reckon. Unless there’s some kind of exemption for bringing over your own personal car (which I doubt).
108,2,2023-04-17,"...

Yes, but it looks the same - either way the panels won't fit."
114,2,2023-01-06,"...

Hmm, possibly I guess. I think there is a sensitivity setting. I will have a look when the car is back."
180,2,2023-03-06,"...

If you see a Fiat 500e with Italian licence plate this summer in Scotland - please stopy by and say hi!"
146,2,2023-05-19,I think you might struggle. The seats do not fold flat for a start. I will be able to measure it later.
153,2,2023-04-03,Make sure you have a drive in a Mini Cooper SE to compare.
403,2,2022-02-04,"...

You can (sort of) do this on the car - you can set charge rate to 1 (lowest) - 5. 

Exactly what these equate to in Amps I am unsure."
521,2,2021-11-27,"I haven't got stats for our 500, but on my model 3, 2 years, 15000 miles, 302 Wh/mile."
515,2,2021-11-30,Did you ever get the battery info etc ... on the app ? i am in the same boat as you ....
200,2,2023-01-28,"...

Don't use the heater and then see how many miles 'it uses up'.

Report back your findings once you've done that, thanks."
157,2,2023-04-04,e-up? Similar size and probably cheaper
86,2,2022-09-17,Anyone seen any updates on this? Contemplating seat mii replacement.
648,2,2021-04-24,I saw Jonny Smith’s early review of this and thought it looked great.
171,2,2023-03-11,"...

Our Renault had wipers like that. It was about the only good feature of the car!"
558,2,2021-09-15,"...

We had the problem of switching from mph to kph. Had to reset in the menu"
163,2,2023-04-18,Yes there is. Just search for Fiat car in the app store (android) no idea about ios.
50,2,2022-01-18,"Pandas are amazing little cars: five of us driving from Torino to an agriturismo up a road which became covered in snow as we climbed. No problem and tremendous fun, and not the 4WD version either. I've just checked the maps: my Italian friend would need a range of 90 winter miles for a regular trip she does so I can't see her getting one, but don't assume people use them purely as city cars in Italy."
370,2,2022-04-01,"...

Haven’t had a read yet (at work) so will give it a look tonight. But if that’s the case I would give it a miss."
102,2,2023-06-11,"...

The manufacturer can adjust it easily, since they have full control over the parts they use. I wouldn't recommend having a go yourself - steering is important, and messing it up is dangerous, but in principle a variable resistor could be added, or the ""girly"" button."
512,2,2021-08-18,Does anyone know of the car supports over the air (OTA) updates?
492,2,2022-02-08,"...

Charging schedule not needed for battery level, I've never had timer set but have always had battery indicator.
Has worked better since 17.01.2021 when it released update. Try reinstalling app."
454,2,2022-02-16,"Interesting insights Jeremy, thank you. 

I didn't for a moment think that the claim was accurate!"
484,2,2021-12-01,I'm getting the tips from the Fiat 500e UK Facebook group. Might be worth joining.
22,2,2022-01-18,"Will it be less expensive than a Dacia Spring? 
Even if it isn't the market could use a step up from the Spring. There isn't much choice for small basic EVs as the moment. 

Especially in the UK where we've got a Citoen Ami and nothing else at the moment. Twizy is gone from the Renault GB website. Both are low speed quadracycles. 

Skoda Citigo and Seat Mii are out of production. VW eUP! order book is closed although there are some new ones available. Unclear when (if?) any of these will return to the UK."
239,2,2022-09-06,"...

Thanks, I had that in mind too as an option but I’m not sure if the sunroof can take the pulling force specially if I’m going down the motorway."
568,2,2021-08-28,Well our car came with three years service and roadside recovery included so I didn’t look…….
118,2,2023-01-06,"There is a sensitivity setting in the car settings menu. When this alert appears I have found there is usually time to back off the accelerator to make the system aware that you're taking action, and so prevent an emergency stop being activated."
198,2,2023-01-28,Ignore the guessometer and establish more realistic range (based on current driving conditions) by dividing miles travelled (on a journey) by battery % used and multiply by 100.
592,2,2021-04-19,I have been contacted and test drive this week- in 2 days time.
232,2,2021-07-13,"I’m yet to see one that works on any car. Speed limiters are great, but I would always adjust it manually."
144,2,2023-05-20,"...

Any word on a compatible wallbox to make this work ? I presume it would use CCS."
97,2,2023-02-11,I had a Fiat 500 (petrol) a few years back and that had a button for power steering that switched between normal and city... city being very light weighting... maybe something similar?
527,2,2021-09-11,"...

Ah OK, thanks for clarifying, so much learn."
143,2,2023-05-20,"...

Yep all MEB cars with the latest software have this."
407,2,2022-02-04,"...

Ah, ok thanks for the heads up, will avoid in that case. Buying the OEM 2020 onwards Kia one would likely be too expensive and in any case would not fit as I’m on a type 1 connector."
485,2,2021-12-04,"Thanks for that, just joined up the Facebook group."
328,2,2022-03-08,"...

We also live in totally unlit area. They aren't that bad at all but I got used to my Mini Cooper S for 4 years with amazing LED lights and kind of miss them. They also make the car look much cleaner at night with all white lights rather than the white eyebrow above a yellowish light."
595,2,2021-05-07,We have our test drive tomorrow. Looking forward to it.
668,2,2020-11-19,"...

Really? It’s a Fiat 500, not a Range Rover, what problems do you forsee with it being LHD?!"
590,2,2021-04-19,"...

Hi Have you had any update as to when your car will be delivered ?"
201,2,2023-01-28,"...

Easy for you to say Donald if it's raining and the windows are steamed up 😊"
727,2,2020-10-26,"...

They haven't said they will join Tesla pool for 2021 so I think you will be correct 

I guess Jeep PHEV will help them too "
400,2,2022-02-04,"Anyone got one of those Screwfix granny chargers and know if you can set the charge rate, eg select 4A, 6A or 8A as well as 10A?

I‘m thinking of a granny charger that can do this as a “poor man’s Zappi”. With 6.2kW of solar there are far more days where the car could be charged if the draw could be reduced to say 6A.

My dad does this with his solar as his 2020 Soul EV granny charger lets you reduce to various rates. By contrast my Soul 2018 only has one setting of 10A."
429,2,2022-02-15,"...

Arnold Clark are that car dealer universally known for great service, NOT.
If you want to get contractual, remember your contract is with the supplying dealer, not FIAT. 
Reread the terms of the contract. Look for terms that say something similar to "" subject to survey"". If Arnold Clark or any if their agents performed the survey they are responsible for delivering a fit for purpose charger, including one with a lead long enough to reach the FIAT's charging port. If Arnold' Clark's agent ( this might be Wallbox) were negligent in their survey and did not measure the distance accurately, they are responsible under the terms of the contract which they signed to make good, I. E. swop for a longer cable.

Now it comes down to how you want to enforce the contract. You are looking at a cost of say £250 parts and £150 labour to replace the charging cable. Instructing a solicitor to write a letter might consume most of that with uncertainty as to whether you would recover all your costs. So get a quote for supply and replacement of a longer cable. Phone up your local trading standards officer and see if they can offer assistance or advice.

Good luck."
297,2,2022-04-29,Yeah same issue here - the range in the car and on the app don’t correspond
246,2,2022-08-04,"Please let us know how you get on.
Got a soft spot for 500's...having only sold my 595 Abarth last year."
274,2,2022-06-13,"...

Think about the release lever to adjust the steering wheel. It goes with the steering.
People often think everything else does too including the bonnet release.
Clarifying where something might be can sound silly but one has to put things into a context the person asking the question will understand.
Besides that I claim to have 2 left feet and that's that.  🦵🦵🕺

Gaz"
30,2,2022-01-18,"...

Wasn't that Hitler's/Porsche's Beetle?

Rather than save for your Christmas club you bought savings stamps for your car ....







"
418,2,2022-02-05,"Deffo won't be getting a home charger now, watched a video on YouTube of someone going over what your house needs, we have the 100amp fuse but we do not have a new style consumer box, ours is the original that came when house was built in 79.

It's a metal flush rectangle with a metal lid that drops down and a town of black switches that turn sections of house off and then 1 bigger switch for everything turning off...that's it."
250,2,2022-08-05,Yes hammer the brakes and it will go away.
269,2,2022-06-12,"This is the extract from the Fiat 500e 2021 manual, shows where the bonnet release is and the location of screen wash. I’m hoping that will help, I don’t own a Fiat 500e, but I was bored so went hunting about for it!














"
661,2,2021-04-27,"What's the delivery lead time on the 500e? What are the seats like in it? The ones in the Honda E were quite firm. 

Even though I know the Honda E will not fit into my life at all I'm still wanting to find ways I can have one. It's a beguiling git."
335,2,2022-03-26,"...

Thanks, that was another thing that put us off the Zoe unfortunately! We looked at the PSA range (Corsa e, 208 etc) but they just feel a bit big for what we need. I don’t know what Renault were thinking, they have a crazy good formula with the Zoe for price vs range/spec… then throwing it away for the sake of a few safety features, mind blowing! Really like the styling of the 500e thou… just the kids are the concern before we commit.

We need to book a test drive really but it’s such a faff aligning schedules etc"
589,2,2021-01-11,"I did a few trips up to Northumberland in the summer using only Instavolt and 230 miles seemed quite achievable on the M1/A1M (although usually I would charge at around 130-140 miles into the journey).
But that 84 kWh battery takes quite some charging on the more common 50 kW chargers.
I suspect that the New Fiat 500 might actually be quicker on a long journey because it can 20-80% charge in under 30 minutes (even though the range per charge is less)."
266,2,2022-06-12,"Ask a Fiat dealer. If no joy, try another etc."
206,2,2023-01-29,"yeah you need to understand how the ""GOM"" works...

Different OEMs have taken slightly different approaches to how they display range. Tesla for instance seems to use the range meter as a bit more like a ""fuel tank size"" in that it always shows the same value when the battery is full. It doesnt account for how you drive or weather, it always uses the same fixed theoretical value to display remaining capacity. My old LEAF seemed to pay little heed as to how i drove the car, but did make some adjustments for weather, a warm day might say 100miles and a very cold one might say 70 or 80. In reality i was lucky to get 80 on the best days. The Merc and Enyaq both adjust their range depending on the last few miles driven (i dont know the sampling period exactly, but i would guess the last 10-20miles is used)

Each of these approaches has pros and cons.

If you take the Tesla approach, then you get the issue where the car says you have ""160miles"" of range, you drive 10miles up the road, and you've now only got ""130miles of range"". This gives you warm fuzzies when you get in and it shows 160miles, but makes you worried as the range is disappearing fast.

The last approach seems common amongst ""legacy"" automakers, as thats also how the fuel tank ""range"" estimates work in ICE cars, so i guess it makes sense to keep it consistent. It takes the consumption from the last few miles of driving, and then extrapolates that out to the full battery capacity. If you do that though, fully charged the car might only say ""80miles of range"", which people dont like as they might think their battery is somehow not fully charging, but at least its somewhat more accurate to what you will actually achieve on the road.

If you are doing short journeys and only drive 5 miles in freezing weather, the consumption will be extremely high due to the cabin heat (and possibly battery heating depending on the car). 

However if you actually drove a longer distance, the average consumption would be lower, as once the cabin and battery is up to temperature, the use drops off and thus the average falls.

It makes sense so long as you understand whats going on, and how your car displays the figures.

On average i seem to find i have about 25% less range in summer doing my 40mile commute. In summer the car will average around 3mi/kwh. in winter when its cold, ~2.3mi/kwh. I think thats a reasonable starting point/rule of thumb... However lots of very short journeys will likely make that worse."
12,2,2023-04-06,"...

First I want to know what the problem is exactly."
208,2,2023-02-01,Thanks for the reply.we get less than 80 miles at the moment on a charge.i think the warning messages are due to the windscreen where the camera is does not clear as no warm air to it when setting off.my other car specifically clears that area on start up.also get messages saying no audio etc when radio is still working...quite a few electronic gremlins...auto handbrake does not release after a charge but is ok every other time etc etc.and no heated mirrors on a 29k car (icon)😆
660,2,2021-04-27,"Very informative breakdown, thanks. My wife is looking for a small car, as we already have a ZOE, but she is starting to gravitate towards the ID3. We've got a few more test drive to do first. Mini e, ID3, Honda E (only cause I want to have a go in it) and the Fiat. Might look at the 208 too."
110,2,2023-06-01,"...

I have just had an update from the repairer that the replacement bonnet will not be with them until at least July and that's not certain. That will be 7 months and counting for the repair to be carried out. A serious problem if your car is undriveable. Luckily ours is not."
657,2,2021-04-26,"Just drove the Mini e on Saturday and was very impressed, but I think we really like the look of the 500. Have you driven the Mini e and could you compare ? Price wise they are pretty similar, but the extra range makes a big difference."
169,2,2023-03-10,"...

Thanks! I currently have the rainx inside and it’s the worst one yet full window smear and sun glare for like 5 minutes I literally popped the Prestone one (although think it’s blue) in my Amazon basket to get next week as it’s got the best reviews online so far but fear I’m just looking for the illusive unicorn… 
my left wiper doesnt ever cover the top left so the blade isn’t the issue they have been ok up to now it just misses a good 30cm square section of the top right and the windows are not very big to begin with to have all that not covered …. Roll on spring summer and autumn …. Thank you for your suggestions and nice to know other makes and models have the illusive ‘dribble’ too!"
594,2,2021-05-07,"...

Had a 500e La Prima on order since Dec. Divery slips... seen the demo done the test drive 17/4 would just like to get the car! Longest wait known. Latest ETA is end May - mid June. Know of 3 ppl who got their Mar 20 orders this last week, but no others"
380,2,2022-03-24,"...


Interesting efficiency comparison 500e vs M3 LR. We also have these cars (and an ID3...and a Honda NSX!) but I haven't taken the time you have to understand this. Surprising in some ways given Tesla are generally regarded as being ahead of the pack in terms of battery management / efficiency.

With the 500e, on a full (100%) charge, we also have been seeing ~150 miles range but I am hoping this will improve with the warmer weather (the ID3 has jumped about 15% over the last week).

I need to charge to 100% as our 500e has been stuck steadfastly on a displayed estimated range of 161.1 since we got the car last November. Excited to hear that yours has recently increased!"
365,2,2022-04-01,"...

Cheers I’ll take a look 👍🏻"
339,2,2022-03-27,"We have grandkids in the back of ours, for fairly short trips. Age ranges from 14, down to 5. They come. Might struggle if I was driving as seat has to go almost all the way back."
368,2,2022-04-01,"...

Brilliant thank you I’ll have a look now!"
355,2,2022-04-18,"...

I have resorted atm to using eco rather than eco+ and have set the cars charging speed (1-5 on the 500e) to level 2. This seems to maximise my PV input (its just over a 2kw system) on a sunny / cludy day with a few hundred watts being drawn from grid when a cloud passes."
351,2,2022-04-11,"A number of EVs do not play nicely with the Zappi Eco+ mode - particularly, in conditions of intermittent solar excess. For example, my BMW will go into charge delayed mode after about 9 on/off cycles. The reason for this appears to be protection of the 12VDC battery. Each start requires 12VDC output, and if there is insufficient time for the battery to recharge, then the computer steps in to protect the low voltage battery."
536,2,2021-08-12,"...

Will have a look tomorrow and come back to you."
377,2,2022-03-30,No Android auto?
62,2,2022-01-19,"It's a remarkable piece of how marketing can manipulate people.

All these reminiscences over past Pandas.

Do you folk really think this new Panda EV will share even a single switch with the old Pandas you know?

The only thing they have in common is the name.

It's like going aboard the Russians' 'Atomflot' nuclear powered ice breaker '[50 years of] Victory' and saying 'ah, yes, it's just like I remember seeing Nelson's 'Victory' in Portsmouth'.

.. The power of advertising!  ....."
711,2,2020-11-19,"...

I drive too slowly to overtake "
104,2,2023-04-16,This seems to be an issue across manufacturers.
251,2,2022-08-08,"Had our 500e since Nov last year, not noticed any squeekyness."
567,2,2021-09-11,"...

Yes! I used to do this, before I had my charge point put in, that is use the granny set low, so that it equalled out my 4kW solar panels 🙂"
40,2,2022-01-18,"...

If they don't drop the 500 by then it will be cheaper than one."
2,2,2023-04-04,"@ophone 

Honestly....I wouldn't buy Fiat of any kind.... Just saying..."
383,2,2022-03-27,"...

Weather..definitely"
207,2,2023-02-01,"We’ve got the 42kw one also, done just over 16,000 miles and agree that the range is very poor. We picked the car up new and was showing 210 miles range and since then it’s never gone above 161miles, summer or winter.

Real life range in the summer was about 150 max and winter it’s been about 110 average. I’ve tried various things to increase the mileage but no luck.

Another thing I have noticed is how poor the regen is, it very rarely makes any difference on any setting, I think the most it gained was 2 miles down a long steep hill. 

And don’t get me started on the false warning messages that keep appearing randomly despite not having automatic braking or high beam control and various others. Dealer said nothing they can do about them and to wait for a software update. I’ve got used to them but wife still gets worried by them."
566,2,2021-09-11,"Two reasons to charge slowly for me. I can get 6 or 8 A 'free' on a clear day from my solar panels, and if I need to use an extension on my Tesla granny charger, I end up using the 16A adaptor rather than the 13A socket, so I need to set 3/5 to get a comfortable 10A (I have a europe friendly set of adaptors and extensions)."
633,2,2021-06-28,"Heard from our dealer today, car is in the UK and delivery due next week, photo to follow. Only slightly annoying thing is they want to register it on Wednesday so it's on their June figures."
692,2,2020-11-19,"...

Yes.

The reason we have a wheel on the opposite side to which we drive is because we used to carry swords."
334,2,2022-03-26,"...

Have a watch of the zero ncap rating of the new Zoe on YouTube. Removing the side impact airbags to save on cost is a big no for me









Official Renault ZOE 2021 safety rating


Euro NCAP safety rating of the Renault ZOE 2021: detailed results, crash test pictures, videos and comments from experts




www.euroncap.com














Official FIAT 500 2021 safety rating


Euro NCAP safety rating of the FIAT 500 2021: detailed results, crash test pictures, videos and comments from experts




www.euroncap.com



"
679,2,2020-11-19,"Would it be considered rude to point out that Fiat are now taking orders for a much improved 500e to Europe & the UK for the 2021 model year?









New Fiat 500e hatchback: electric city car to cost £26,995 | Autocar


New hatchback version of reinvented electric-only city car now available to order in UK, joining convertible in expanded range




www.autocar.co.uk



"
202,2,2023-01-28,"...

Should be much more than that - a few days ago averaged around 4.3m/kWh with 130 miles to first charge with 20% left. It was around 5degrees with sleight headwind."
223,2,2022-12-02,"I've owned one for a year. There is 28kwh battery option but 42 is the standard.
In summer, the guess-o-range has been as high as 195 but 165 is currently range in these temps.
Don't do much fast road driving in it, but this week took it 45miles to dealer for service, dual carriageway, 60s mph, got 4.2 m/kwh, so your 100 mile trip should be fine.
Type 2 charger for home and CCS for fast stuff. 
Great little car IMO"
651,2,2021-04-24,"...

Thanks, Son's in NHS so its a possible route to take, looking @tophatron post, good prices."
94,2,2023-02-11,"Typically steering might seem heavier at lower speeds, even wuth powered steering of one kind or another.
With the recent low temperature could it be that the tyres are under inflated.
Cars ate generally delivered with a high pressure which the dealer isxtasjed to correct.
If they do it wrong then an underinfkation if just a couple of PSI can be quite noticeable.


Gaz"
378,2,2022-03-18,"A good rule of thumb to use seems to be 3 miles/Kwh in winter and 4 in the summer, so 100% charge should get you between 120 and 160 miles. This is additionally affected by driving style, speed and weather.
Obviously charging to 80% will reduce that to suit (96 - 128 miles)."
654,2,2021-04-25,You can definitely one pedal drive in range mode. I tried it on my test drive and it worked well. It’ll bring you down to a standstill and then engage the auto hold - just like a Tesla Model 3.
479,2,2021-11-30,"I have also just collected my Passion, so I feel your pain because I had the same issue.

However, after following some advice, I have now got the battery level indicator on the app. The resolution is to create a charge schedule on the car system (not the app). And then the battery state appears on the app.

However, I have not got tyre pressures either. Not sure how to resolve that one."
174,2,2023-03-11,"Have you seen the wipers on the VW ID3? They wipe from the centre outwards in both directions. I thought that I would go cross-eyed watching them but, like everything else, I didn't notice it at all after a few days. Wipes the whole screen apart from the bit behind the mirror and sensors lump."
553,2,2021-09-07,"We've just picked up our, so we are now a fully electric household. No issues as of yet. I can assusre you that all electric cars have software issues, both my ZOEs has had a fair few to fix, also check the ID3 forums for software issues. The OEM manaufacturers are very much having to learn as they go along."
466,2,2022-01-19,"You need a purpose built EV with a slippery outside shape like a model 3 to exceed 4 miles/kWh in winter. Our e208 is giving about 3.3 m/kWh now and it has a 45kW battery. So 199 miles is fantasy from a 37kW battery. Most we have had in the summer is 170 miles of actual driving (150 motorway plus 20 left at journeys end). Which brings me to my second point, you don't drive the car from full to empty. You probably start with 80% or so and end up with 10 to 15% so your range is already reduced."
446,2,2022-02-15,"...

Yet another thing that is going to give EV’s a bad name down the line as people have accidents with these things. Marketing men not engineers probably responsible🙄 looks so much nicer than the ordinary sort of leads of course just like the real thing😤
I consider my car and my set up very safe but I also undersand electricity is dangerous and electrical installations need to be treated properly. I thank eveyone who posts here especially @Jeremy Harris for their very good advice which I listen too."
46,2,2022-01-18,"...

Right didn't realise that cheers for putting me right. 👍
Does that mean there's any more interior space, passenger or boot?- not actually looked in the new one in the flesh although it does look a lot nicer than the ICE version on photos.
The same boot would be a no from me, it's just too small- that said the Panda one won't like be huge but if they put sliding seats in like some on of high spec variants if current one that would work well."
664,2,2021-04-24,"Hi tophatron. Just posted my review! I was seriously impressed. Agreed, a big leap over what has come before."
89,2,2022-09-17,So true. We need smaller and cheaper long range BEVs that have clever designs. Like this recently mentioned here; https://www.nissan-global.com/EN/INNOVATION/DESIGN/DESIGNWORKS/SAKURA/
705,2,2020-11-19,Since we are considering moving back to the UK - then that would make a lot of sense - we could bring both cars back but the Fiat should be a lot more supportable.... and my wife would not want to drive LHD.
557,2,2021-09-10,"...

Thanks for the reply. 

Further problems since my post means it's going in on Tuesday. 

I understand the statements saying we're in the early life cycle but I don't think it's acceptable. In my case it hinders a safety system and one that manufactures should be serious about. 

We haven't tried the live traffic information. We use the Apple Car Play or Android Auto so not sure if ours is disabled.

I've enabled my WiFi at home to get OTA updates.

Loving the car and feels great otherwise."
514,2,2021-10-11,I have the same issues with the safety and security menu (text disappearing) and car forgetting settings/ defaulting to kmph. Apart from the software glitches (which I haven’t yet followed up with dealer/Fiat) I absolutely love it.
54,2,2022-01-19,"Problem is that the current safety led systems are adding significantly to the price of seemingly all UK delivered cars - airbags everywhere, EBD, ESP, LDW, ACC, Blind Spot/Rear crossing warning etc. The FIAT Panda had little if any of these systems (depending on the age that we are harking back to) and it'll be interesting to see if these are stripped out to get down to a price - they clearly cannot be replaced with a mobile phone App.
Speaking personally, I'd be happy without them but accept that I'm different to the majority."
333,2,2022-04-24,"...

It certainly looks easy to me but my wife is insistent."
519,2,2021-11-16,Correct Miles /kWh
167,2,2023-04-19,"...

Thanks LaserTam and Ethanedwards, I’ll give those suggestions a go"
261,2,2022-07-11,Thank you very much. The display is on.
101,2,2023-06-11,"...

Could you please say where the adjustment should be made?"
488,2,2022-01-14,"...

Thank you! Got it "
481,2,2021-11-30,"...

It seems there have been a fair few issues with the software on these cars. Nothing I've heard actually stops you being able to use it, but are just a bit of an inconvenience/annoying."
324,2,2022-05-13,"...

Same - as convenient as it is charging at home, I'd rather only have to do it once or twice a week, rather than every night... (hyperbole, as I don't drive that many miles anyway!)"
326,2,2022-04-29,"Yes a design fault, I have done the same. A bit more conscious of it now, so I think I must be automatically switching the indicator stalk differently, to avoid the problem."
375,2,2022-03-27,"...

Yep, that did it. Thanks!😊"
605,2,2021-05-16,Yep! 😀👍
98,2,2023-02-11,"...

I’ll have a look through the menus again!"
409,2,2022-02-04,"...

The 500e icon 42kw one"
702,2,2020-11-19,"...

Thanks for the suggestion and certainly a good point, I did check some options out the last time we were there. Zoe's are ok but not so easy to manoeuver and certainly not as much of a fun ride as the 500e. The 500e is incredibly nimble, great visibility and easy to park, the Zoe was certainly comfortable and had decent visibility but seemed to have the turning circle of a double-decker! The other downside to the most reasonably priced Zoe's were the rental batteries. ."
356,2,2022-04-18,"...

So that's what it's doing!

Exactly the same behaviour from my ID3 / Zappi set-up.

I just watch what's going on using the Zappi app regularly then scoot outside, unplug, replug to get it going again. (Yes, I'm retired)

I was hoping that one of the software updates on the car would sort it out.

Has Zappi sorted out the ID3, I wonder? Must take a look at their web site if I can find a minute between scooting in and out!"
