,Comment_id,Post_id,Author,Date,Comment_Content,Net_Likes,Reply_id
602,3014145,-1,3413,"May 11, 2021","

MarkyM said:



Surprised that September is delivery time. End of the summer by then. Why such a delay? Car was announced last year was it not and appeared at dealers last month. That is almost another 5 months away.

Click to expand...

Absolutely no idea. I’ve emailed the dealer to chase and today I’ve been told delivery in 8 to 12 weeks. We’ve got a 64 plate 500 that has a buyer but can’t sell until the new one arrives.

Edit: Just read @Mickeypeach post, makes sense",0,3013396
603,3016406,-1,7441,"May 15, 2021","

MarkyM said:



What does your Leaf use? Chademo or the later model Type 2? My Zappi 2 uses a Type 2 socket.

Click to expand...

this is what it looks like (sorry i got distracted). The left hand side is Chademo and the left hand side is a type 1 ? 






",0,3013665
604,3016457,-1,28033,"May 15, 2021","

Zzb said:



quick question - if I replace my Leaf with a 500e will I need a new cable on my Zappi?

Click to expand...

Unless you get another LEAF, everything else is type 2 and you will need a new lead.",1,3013631
605,3016895,-1,7441,"May 16, 2021",Yep! 😀👍,0,None
606,3016939,-1,7441,"May 16, 2021",We have one on order!,2,None
607,3056372,-1,97971,"Jul 27, 2021","Picking mine up this Friday, non cabrio La Prima ",2,None
608,3056698,-1,97982,"Jul 28, 2021",I test drove one on Saturday and am placing my order tomorrow!,1,None
609,3056744,-1,7441,"Jul 28, 2021","

Zzb said:



Yep! 😀👍

Click to expand...

New Zappi type 2 cable arrived this morning. Waiting for delivery date from the dealer before I swap it over. in the meantime the mighty Leaf (aka the Toaster)is still going strong……",0,3016895
610,3070283,-1,7441,"Aug 21, 2021","Picked ours up yesterday. Very pleased with it.

Trip was typically nightmarish. We bought it from a garage in Cheshire about 100miles away. We asked them to fully charge it as we didn’t want to have to charge on our first trip. Despite a weeks notice and nagging them, when we turned up, it was sat on the charger. We left the dealership with about 60% charge. Thought we would pop into the local Morrison’s and use their charger. That was a bit of a mistake - the Friday crowd were in shopping and the charger is by the in ramp. Reversing across the traffic was a challenge! Had the usual first time charging a new car challenges but got to meet a lovely local guy in an iPace! Needless to say neither of us could get the Genie Point charger working (they had network problems). So gave up and set off.

Stopped at the osprey charger on the A55. It worked ok but it was getting dark and was raining by then. The hotel sold us a coffee but they were booked up and no chance of any food 🙁 Pick up was 4pm - finally got home about 9pm. As my wife said that was exactly the sort of experience she expected but didn’t want to have!",0,None
611,3075059,-1,15145,"Aug 29, 2021","We're collecting ours in a few weeks. 

Going to sound silly but what does it come with. 

The salesman has said we get;


Type 2 cable (3 pin)
Type 2 cable (7kw)
Free home wall charger .........

Now my previous BMW i3 came with two cables but the Rolec was part of a government grant. 

Can anyone shed any light on this?",0,None
612,3075300,-1,3413,"Aug 29, 2021","

.Tom. said:



We're collecting ours in a few weeks.

Going to sound silly but what does it come with.

The salesman has said we get;


Type 2 cable (3 pin)
Type 2 cable (7kw)
Free home wall charger .........

Now my previous BMW i3 came with two cables but the Rolec was part of a government grant.

Can anyone shed any light on this?

Click to expand...

Ours came with;

Type 2 cable (3 pin)
Type 2 cable (11Kw)*
Wall box/charger (that we don’t need and will sell)

* Our la Prima has an 11Kw onboard charger. Not sure about the other models",1,3075059
613,3029305,44,96005,"Jun 8, 2021","Turns out the “pebble” is a wireless key, but it needs a bit of electronics inserted. The dealer found this vital missing piece after I realised what it was.",1,None
614,3070265,44,7441,"Aug 21, 2021","We picked ours up yesterday. My wife dropped the key on the floor in the garage and the top flew off. The salesman replaced it but didn’t put the metal recovery key in - I did it this morning.

The keys / locking etc seems to be quite complicated - see page 24 on the manual",0,None
615,3058206,45,97958,"Jul 31, 2021",.,0,None
616,2999158,46,49337,"Apr 13, 2021","Allegedly due into my dealer this Friday, I have appointment for next Monday with test drive.",0,None
617,3000827,46,4178,"Apr 16, 2021","

WillWord said:



Allegedly due into my dealer this Friday, I have appointment for next Monday with test drive.

Click to expand...

Which dealer is this?",0,2999158
618,3002234,46,95963,"Apr 19, 2021",I drove and then ordered one on Friday afternoon at Jordans in Hull - They weren't allowed to register it until that morning.,0,None
619,3002279,46,49337,"Apr 19, 2021","

MelonMan said:



Which dealer is this?

Click to expand...

Fiat Preston",0,3000827
620,3002295,46,25425,"Apr 19, 2021","I was told May before a test drive, will have to ring them again.",0,None
621,3002348,46,25425,"Apr 19, 2021","I just spoke to them again, and they have a car in but no chargers so they can't get it going ???  Johnstons Solihull.",1,None
622,3002437,46,85581,"Apr 19, 2021","

Mickeypeach said:



I just spoke to them again, and they have a car in but no chargers so they can't get it going ???  Johnstons Solihull.

Click to expand...

Not even an outdoor socket? Bloody hell fire",0,3002348
623,3002487,46,84466,"Apr 19, 2021","

alegar said:



Not even an outdoor socket? Bloody hell fire

Click to expand...

And no power in either their showroom or workshop? I know that Solihull isn't as good as it used to be but I believe that they still have electricity. 

It's sad that such a potentially good car is being let down by the dealer network already.",1,3002437
624,3002787,46,25425,"Apr 20, 2021","I contacted them months ago telling them I wanted a test drive as soon as possible too, so they should have been aware there was interest in the car.",0,None
625,3003622,46,96005,"Apr 21, 2021",Stoke has a demonstrator. Wrexham has a convertible in the showroom,0,None
626,3003625,46,96005,"Apr 21, 2021","





",3,None
627,3034897,46,7441,"Jun 19, 2021",I test drove and ordered one in May. Still no news of when it’s going to be delivered. Anyone else heard anything?,0,None
628,3034940,46,95963,"Jun 19, 2021",We ordered ours around the middle of April - It's currently listed as status 30 by Fiat. Apparently that means it's sitting waiting to get on a ship. So I guess we're probably looking at early July?,1,None
629,3035770,46,3413,"Jun 21, 2021",Ours is status 30 as well and we were told end of June.,1,None
630,3036166,46,7441,"Jun 21, 2021",That’s quite soon @Oilymo 😀,0,None
631,3036274,46,3413,"Jun 22, 2021",Hope so. Every time the sun shines Mrs Oilymo sends me a sad face emoji,1,None
632,3038086,46,7441,"Jun 24, 2021",Heard from the dealer yesterday. Apparently our order has been “fixed” which means the spec can’t be changed and it is due to be built!,0,None
633,3040229,46,3413,"Jun 28, 2021","Heard from our dealer today, car is in the UK and delivery due next week, photo to follow. Only slightly annoying thing is they want to register it on Wednesday so it's on their June figures.",2,None
634,3040328,46,7439,"Jun 28, 2021","

Oilymo said:



Heard from our dealer today, car is in the UK and delivery due next week, photo to follow. Only slightly annoying thing is they want to register it on Wednesday so it's on their June figures.

Click to expand...

I'd be wanting something in return for doing a favour like that for them, otherwise you have a car that is a month older than it should be. 

Insist on it being registered the day you collect it, unless they make it worth your while.",0,3040229
635,3041013,46,3413,"Jun 30, 2021","

Blackeunos said:



I'd be wanting something in return for doing a favour like that for them

Click to expand...

Agreed and a strongly worded email resulted in a call from the salesman late yesterday. Job done and car will be registered today.",1,3040328
636,3042471,46,95963,"Jul 2, 2021",Ours is now at the dealers and we pickup tomorrow afternoon! Very excited!,2,None
637,3042550,46,3413,"Jul 2, 2021","

bbjon said:



Ours is now at the dealers and we pickup tomorrow afternoon! Very excited!

Click to expand...

I bet!! Be sure to post a photo. What colour have you gone for?",0,3042471
638,3042564,46,95963,"Jul 2, 2021",It's a 500c passion in Ocean green. Our first venture into the EV world. I'll post a pic tomorrow.,1,None
639,3043151,46,95963,"Jul 3, 2021","And we're back - it's absolutely brilliant.







",5,None
640,3043246,46,3413,"Jul 3, 2021",Looks beautiful. Love that colour 😍,1,None
641,3043887,46,25425,"Jul 5, 2021",sent that pic to my wife to make her jealous,1,None
642,3045860,46,3413,"Jul 8, 2021","








Here's our 500e in Celestial Blue.",5,None
643,3046052,46,7126,"Jul 8, 2021","Keep us all informed about ownership, the dealer support etc. As I wrote a few weeks ago now, I & the wife loved the 500e (La Prima) on test drive. Fun and characterful. Wouldn’t mind one, one day.",0,None
644,3046185,46,95963,"Jul 9, 2021",We're loving ours so far - we went for the Passion (cheapest convertible!) and it's now our only car so we'll be putting FIAT's range claims to the test. One thing I can say is that they aren't good for the shy - especially when they start singing at about 12mph!,1,None
645,3046272,46,25425,"Jul 9, 2021","Hi, what the software and App like, have you been able to test pre con etc ..",0,None
646,3046684,46,3413,"Jul 10, 2021","

Mickeypeach said:



Hi, what the software and App like, have you been able to test pre con etc ..

Click to expand...

The cars software is brilliant, quick and sharp. The car play integration is spot on and faultless. Can’t test the app at the moment as the dealer has signed us up (without permission) and used an email address that isn't ours 🤦‍♂️. Technician responsible is off for a week.",2,3046272
647,3005184,47,49337,"Apr 24, 2021","Nice review, I am having a test drive on Tuesday, can I ask what sort of discounts were offered, see we were both looking at the Ioniq 5 on an other forum.",1,None
648,3005188,47,91962,"Apr 24, 2021",I saw Jonny Smith’s early review of this and thought it looked great.,0,None
649,3005202,47,7126,"Apr 24, 2021",I work in the NHS and with their finance package -Affinity? Would give a £2k discount Straight off For NHS workers. I Will have to read up on it. New car/new model but I am sure as Fiat dealers they can still do a deal.,1,None
650,3005205,47,13593,"Apr 24, 2021","I noticed this site seems to have some really good prices - £23.5k for the La Prima hatch. No connection and I've never used them before, so can't vouch for them.



https://www.uk-car-discount.co.uk/vehicle/cars/fiat/500-hatchback/3-door-hatch-bev-118-long-range-la-prima/2021

",1,None
651,3005206,47,49337,"Apr 24, 2021","

MarkyM said:



I work in the NHS and with their finance package -Affinity? Would give a £2k discount Straight off For NHS workers. I Will have to read up on it. New car/new model but I am sure as Fiat dealers they can still do a deal.

Click to expand...

Thanks, Son's in NHS so its a possible route to take, looking @tophatron post, good prices.",0,3005202
652,3005215,47,3413,"Apr 25, 2021","We’ve also got our test drive on Tuesday. Car has been on order now for over a year now and Mrs is very excited, especially after reading this review. As I said on another thread, I think Fiat have got this spot on.",0,None
653,3005260,47,7126,"Apr 25, 2021","Forgot to mention the excellent turning circle (not quite Honda-e or BMW i3 small but almost and still great so this city car is easily manoeuvrable. 
And surprised by the high quality of the rear view park camera. Pin sharp/high resolution/colourful. Compared to our newish e-208 which has a pretty low res rear view camera.I was just surprised by the all round quality of the Fiat. 
And it had a normal sized and useable glove box. Not massive but not full of a fuse box as far as I could tell!

Have now read up on Fiat website and they do say you can do 1 pedal driving so please try this for me. I drove mostly in the default Normal Mode but there was definite re-gen in Range Mode, but did not try it around town in that mode. This should be a feature of all EVs -1 pedal driving as helps to charge battery and improves range. e-208 has minimal re-gen and ID3 also did not regen much in its equivalent ""B"" mode.",2,None
654,3005261,47,13593,"Apr 25, 2021",You can definitely one pedal drive in range mode. I tried it on my test drive and it worked well. It’ll bring you down to a standstill and then engage the auto hold - just like a Tesla Model 3.,0,None
655,3005478,47,59017,"Apr 25, 2021",Did you find the start up chimes/sound and low speed sounds to be irritating? Or aren’t they that noticeable?,0,None
656,3005503,47,7126,"Apr 25, 2021",Not noticeable. We could just about hear the operatic type music/VESS but short lived. Would have to hear it from outside the car I think.,0,None
657,3005868,47,25425,"Apr 26, 2021","Just drove the Mini e on Saturday and was very impressed, but I think we really like the look of the 500. Have you driven the Mini e and could you compare ? Price wise they are pretty similar, but the extra range makes a big difference.",0,None
658,3005893,47,247,"Apr 26, 2021",Thanks for the review. I will be very interested in this in the future probably. Love a small car and lucky enough for it to work for me for now ,0,None
659,3005921,47,7126,"Apr 26, 2021","

Mickeypeach said:



Just drove the Mini e on Saturday and was very impressed, but I think we really like the look of the 500. Have you driven the Mini e and could you compare ? Price wise they are pretty similar, but the extra range makes a big difference.

Click to expand...

Drove the Mini e, BMW i3S (we own the regular BMW i3 already) and Peugeot e-208 all in 1 afternoon last summer 2020. Wife was choosing her next car. Was driving an Audi S3 (300bhp+) at the time.

Mini e runs the BMW i3s running gear -181bhp motor (instead of 184bhp in the i3S) but to the front wheels. It is a powerful and fun car to drive but we found the ride too harsh and unsettled overall for our British urban pot holed and bumpy roads but excellent if the tarmac was smooth. As there is so much torque going through the front wheels you get torque steer pretty much all the time on acceleration which the cheeky nature of the car urges you to do all the time! And we test drove on a nice sunny day. Would be worse in the rain.- a big no-no for me. I prefer rear wheel drive (eg-i3) as a result. A pain to get in the back as 3 door only, but once there actually ok for headroom but if you are tall driver rear legroom is going to be an issue. Pretty tiny boot and no frunk as this is based on the ICE Mini platform. Without the sunroof, car will feel claustrophobic and cramped but actually plenty of room for front passengers. Well equipped overall. 
As it is a fun car, the powerful running gear counts against it, as the range will be poor if you drive it in a fun/Mini sort of way. Pretty efficient drivetrain as 7+ years of BMW e-platform experience has gone in to it (much better than the similar battery sized Honda e) but you still have to expect 90-110 miles real world range.

500e has a bigger battery but just felt more modern. Same issues with cramped rear. Not as powerful but more than fast enough and no real torque steer as not as much torque I guess going through the front wheels. 500e rides better also- but close overall.

After driving all 3 last year, wife chose the Peugeot e-208. Liked the looks of it above all else (subjective) but thought the cabin was Audi like in quality and build. Another surprise. After almost 5 months she still absolutely loves it and to be fair I have been very very impressed with it. We both love our sports cars and they should be fun above all else. The e-208 is certainly that. GT model fully loaded with pano sunroof. Seems to better and more fun than the Corsa e which shares it's platform. 

I know you asked about the Mini e but e-208 is proper 5 seater (at a squeeze)- Mini strict 4 seater only and cramped at that. e-208 has a more useful boot. Bigger battery at 50kWh and faster charging speed at up to 100kw (Mini 33kWh battery?-Still only 50kW charge speed). 

500e- 85kW which is fast enough to charge a 40-45kWh battery. 

And the 208 is Europes best selling car, which came as a surprise to us, but not really now we come to think of it. Peugeot 2008, Europes 2nd best selling car to boot! Yes they are both available as petrol, diesel and electric models but they must have done something right to knock the typical Ford Fiesta, Renault Clio or VW Golf off their perches!

If it is between the 500e and Mini I would take the 500e. It is a proper and very modern high quality feeling (la Prima edition sampled only) EV with a decent sized battery and range and good enough charge speeds. If you can live with the smallish boot (very small on the convertible as it has small boot opening also) and cramped rear space. It will be an excellent commuting car as fun also.

Mini e is a converted EV on an ageing platform but then again is tried and tested. BMW/Mini will be releasing a new ground up Mini EV in conjunction with Great Wall Motors of China (I believe) in the coming months.Probably early to mid 2022.",2,3005868
660,3006327,47,25425,"Apr 27, 2021","Very informative breakdown, thanks. My wife is looking for a small car, as we already have a ZOE, but she is starting to gravitate towards the ID3. We've got a few more test drive to do first. Mini e, ID3, Honda E (only cause I want to have a go in it) and the Fiat. Might look at the 208 too.",0,None
661,3006333,47,5306,"Apr 27, 2021","What's the delivery lead time on the 500e? What are the seats like in it? The ones in the Honda E were quite firm. 

Even though I know the Honda E will not fit into my life at all I'm still wanting to find ways I can have one. It's a beguiling git.",0,None
662,3006347,47,3413,"Apr 27, 2021","We've just had our test drive and I have to agree with everything @MarkyM said. The thing that stuck out the most for me was the infotainment system, very slick and crystal clear. I think I would choose the maps over the Apple ones on Car Play. The wind noise is apparent but then that's driving a convertible car. We even managed to activate the roof at 50mph!! The car drives beautifully and is very much like our current Fiat 500 (but without the 57k miles), firm and sure footed. The acceleration is nippy and the speed is more than acceptable for a quick dash down the M1. Couldn’t quite get the ACC and LKA to work properly but then we were both pressing and guessing. The seats are firm and much like the 500 that we have although I thought there was supposed to be more adjustment but couldn’t see it. Lead times……we’re told that our car isn’t made yet but then the salesman tried to explain how a vehicle production line works and that the car was probably in a layby bit waiting for the winter pack or something. His words not mine! I suspect we’ll get a call in the next couple of weeks…

Like most we haven’t had much to smile about lately but Mrs M cracked a massive smile when the roof went back and she sped off. Really looking forward to owning this car.",5,None
663,3019751,47,7126,"May 21, 2021",Looks like the 500e is doing the rounds of all the UK motoring press at the moment as all have reviews up online. Good reviews across the board including for the small battery version. It is a light and compact EV. And they seems to agree that it seems quite efficient. Will have to see if Bjorn Nyland gets one on test to see what the real world range is like.,1,None
664,3005183,48,7126,"Apr 24, 2021","Hi tophatron. Just posted my review! I was seriously impressed. Agreed, a big leap over what has come before.",0,None
665,2921107,49,41433,"Nov 19, 2020","

Wastedspacer said:



I enjoy driving our little Fiat 500e over in California and feel one of these would make a perfect runabout when we are over in the UK. Most of the non EV parts are standard Fiat 500 so in theory it shouldn't be too expensive to maintain standard wear items, tyres, brakes, wipers etc. Some inexpensive reliable Fiat 500e 2013 models here in California can be found for less than $5000. Looking at the cost to ship from the US to the UK should be less than $1000 according to : How Much Does Shipping a Car Overseas Cost? - CostHelper

Once this pandemic has declined, I'm sorely tempted to buy another 500e then pack up our current 500e for the UK but not sure about the current UK car inspection requirements. Looking at the VAT impact it should be zero as it has been owned by us outside the EU (if that even matters anymore) for almost two years. Essentially everything except the drive train and some of the trim is standard Fiat 500 especially safety elements so I would think there would be no additional inspection items required?

Here's an example of a 2016 500e for $5991 https://www.cars.com/vehicledetail/detail/828502330/overview/

Any thoughts - or am I totally crazy?

Click to expand...

If you want an EV runabout in the UK, plenty of used Zoe's to choose from.",3,None
666,2921120,49,1937,"Nov 19, 2020","Crazy! perhaps a bit too much time in that Californian sun.

A car with the steering wheel on the wrong side, will not make a convenient city runabout!
Not to mention and shipping costs and import duties will probably cost the same as several monthly car payments",1,None
667,2921125,49,2505,"Nov 19, 2020","Well plenty of Chevys and Mustangs get imported with no trouble. You just need to get an estimate of taxes and duties from a shipping company. There are specialists around who can handle all the paperwork to import.

I wouldn't worry about the steering wheel on the other side - you get used to it.

But after all the cost, it might be cheaper and easier to get a Zoe/VW eUp or similar. As suggested above.

Or wait until Fiat release the new e500 in the UK, with some good PCP deals.",1,None
668,2921126,49,91640,"Nov 19, 2020","

Hairy Leafer said:



Crazy! perhaps a bit too much time in that Californian sun.

A car with the steering wheel on the wrong side, will not make a convenient city runabout!
Not to mention and shipping costs and import duties will probably cost the same as several monthly car payments

Click to expand...

Really? It’s a Fiat 500, not a Range Rover, what problems do you forsee with it being LHD?!",0,2921120
669,2921198,49,5634,"Nov 19, 2020","Sounds like a great idea, until you have an issue with the HV system and there is no one in the UK who has ever see one before... that would be my worry

So if you are the adventurous sort and don't mind the odd headache you will have a cheap and fun city runabout.

Like that car and want to keep it, do it, I had a mate who emigrated to Australia in the 80s and he took his beloved Daimler Sovereign Coupe there with him, the price I recall was higher than you are paying now! Bloke from work went to Australia a few years ago and took his RS4 with him exactly for the same reason.",0,None
670,2921214,49,85303,"Nov 19, 2020",As it will be permanently imported it will have to be fitted with UK legal lights which may or may not be cheap to do. I know someone who got badly stung by this with a Jaguar which he though would save him money over UK prices but ended up being more expensive. I think there is also an import duty to pay unless it is over a certain age.,0,None
671,2921240,49,91640,"Nov 19, 2020",Import duty will be the biggest problem I reckon. Unless there’s some kind of exemption for bringing over your own personal car (which I doubt).,0,None
672,2921246,49,5634,"Nov 19, 2020","When importing a car from the America to the UK, you can do so completely tax free if you have owned the car for at least six months and have lived outside the EU for over 12 months.

If these criteria don’t apply then cars built in the EU are subject to £50 duty and 20% VAT, based on the amount you paid for the car, with those built outside of the EU coming in at 10% duty and 20% VAT.

Most cars that are over 30 years old will qualify for 5% import VAT and no duty when being imported, providing they haven’t been significantly modified from their original use and are not intended to be your daily driver.",1,None
673,2921248,49,41433,"Nov 19, 2020",Always a good idea to get the pros and cons down on a piece of paper and cost against alternatives.,1,None
674,2921249,49,2505,"Nov 19, 2020","

Gt6k said:



As it will be permanently imported it will have to be fitted with UK legal lights which may or may not be cheap to do. I know someone who got badly stung by this with a Jaguar which he though would save him money over UK prices but ended up being more expensive. I think there is also an import duty to pay unless it is over a certain age.

Click to expand...

It’s still a Fiat 500. I understand they are sold in the UK.",2,2921214
675,2921250,49,5634,"Nov 19, 2020","Indeed, note the bit above, given you were thinking of purchasing a second one, you really need to make sure it is going to fulfill the ownership criteria.

Biggest change at the back is a fog light, and not sure if the headlamps need replacing once you bring it over, but given the parts are likely shared with the UK 500 it should be easy enough to source them.",1,None
676,2921265,49,5427,"Nov 19, 2020","Do it! 

There are lots of pros and cons here, but I expect that the reason you want it is more to do with the heart than the head. The main question for me would be if you have the time to do the research and paperwork etc, but it is a fun project and one that could be interesting.

p.s. Fancy bringing one over for me  Sounds perfect for bombing round town.",0,None
677,2921279,49,1937,"Nov 19, 2020","

Kiltox said:



Really? It’s a Fiat 500, not a Range Rover, what problems do you forsee with it being LHD?!

Click to expand...

roundabouts, lane changes, an increased chance on quiet roads that you might drive on the wrong side of the road, increased insurance costs, that reflect both increased collision risk and potential difficulty obtaining parts a fewer authorised repairers...

What advantages does bringing it over give you opposed to sourcing a local car?",0,2921126
678,2921285,49,91640,"Nov 19, 2020",It’s not difficult to change lanes or navigate roundabouts in a small LHD car in the U.K.,2,None
679,2921288,49,80086,"Nov 19, 2020","Would it be considered rude to point out that Fiat are now taking orders for a much improved 500e to Europe & the UK for the 2021 model year?









New Fiat 500e hatchback: electric city car to cost £26,995 | Autocar


New hatchback version of reinvented electric-only city car now available to order in UK, joining convertible in expanded range




www.autocar.co.uk



",1,None
680,2921292,49,5634,"Nov 19, 2020","Is it $5000 plus importation costs? or will it be more expensive than that?

So for an extra 20k you can have much improved..... I am assuming range, how much would that be per mile of additional and possibly un needed city car range.",0,None
681,2921293,49,416,"Nov 19, 2020","The California spec. Fiat 500e doesn't have rapid charging, but I suppose you already know that.",0,None
682,2921296,49,1937,"Nov 19, 2020","

Kiltox said:



It’s not difficult to change lanes or navigate roundabouts in a small LHD car in the U.K.

Click to expand...

...but it is easier in a rhd one!
If there was even a 1% increased risk of me doing harm to myself, a loved one or anyone else I wouldn't do it, but I'm not you.
If you have a strong emotional attachment to the car go for it",1,2921285
683,2921298,49,416,"Nov 19, 2020",Best to get an insurance quote too. Car is an oddball and some companies won't insure it.,1,None
684,2921310,49,2505,"Nov 19, 2020","

Hairy Leafer said:



...but it is easier in a rhd one!

Click to expand...

That’s just because it’s what you’re used to.",0,2921296
685,2921313,49,91640,"Nov 19, 2020","

Hairy Leafer said:



...but it is easier in a rhd one!
If there was even a 1% increased risk of me doing harm to myself, a loved one or anyone else I wouldn't do it, but I'm not you.
If you have a strong emotional attachment to the car go for it

Click to expand...

Im sure you’re even less likely to cause harm if you take public transport instead, let’s ban cars!",0,2921296
686,2921323,49,5634,"Nov 19, 2020","

Kiltox said:



Im sure you’re even less likely to cause harm if you take public transport instead, let’s ban cars!

Click to expand...

Ssssshh Boris might hear you...",0,2921313
687,2921325,49,91640,"Nov 19, 2020","

Biffa said:



Ssssshh Boris might here you...

Click to expand...

He’s already banned petrol and diesel cars from 2030 hasn’t he? A shouty man on the Internet said he had so it must be true. Scrapping all those 2029 cars will be so wasteful ;-)",0,2921323
688,2921330,49,5634,"Nov 19, 2020","Imagine if you have just bought a range rover in 2029 with only 2,000 mile on it, that would be a terrible waste....

What is frightening is that people will believe this sh!t",0,None
689,2921345,49,1937,"Nov 19, 2020","

cah197 said:



That’s just because it’s what you’re used to.

Click to expand...

if that were true manufacturers would only sell LHD cars made for the world market and save themselves a fortune on the basis we would soon get used to it.",1,2921310
690,2921351,49,86365,"Nov 19, 2020","

Hairy Leafer said:



roundabouts, lane changes, an increased chance on quiet roads that you might drive on the wrong side of the road, increased insurance costs, that reflect both increased collision risk and potential difficulty obtaining parts a fewer authorised repairers...

What advantages does bringing it over give you opposed to sourcing a local car?

Click to expand...

Parallel parking is much easier though, just stick your head out the window to see the kerb ",2,2921279
691,2921433,49,71,"Nov 19, 2020","I agree with others that it really isn't a great idea. I can see why my neighbour bought a Corvette in Flordia and shipped it over here as a rare (in UK) and expensive car, but I wouldn't suggest doing it for something (if you excuse me) a bit mundane. Servicing and repairs would be a nightmare as not only the EV side but other parts are totally different - brake system, hvac, etc. 

If you aren't currently UK resident and have owned 6 months then you probably wouldn't have much to pay other than transport, but there is cost of IVA process with any required changes. And no, a USA Fiat 500e definitely can't use type approval of a EU petrol one!",1,None
692,2921436,49,2505,"Nov 19, 2020","

Hairy Leafer said:



if that were true manufacturers would only sell LHD cars made for the world market and save themselves a fortune on the basis we would soon get used to it.

Click to expand...

Yes.

The reason we have a wheel on the opposite side to which we drive is because we used to carry swords.",0,2921345
693,2921437,49,2505,"Nov 19, 2020","

cdlb said:



Parallel parking is much easier though, just stick your head out the window to see the kerb 

Click to expand...

The only downside is overtaking on single carriageways.

The easy solution is not to overtake. Or use your co-pilot.",1,2921351
694,2921441,49,83879,"Nov 19, 2020","I imported a Fiat from Jersey(!) in 1984. Apart from car tax & vat which I had to pay to the customs, the DVLC required a 'type approval certificate' from Fiat. This was pricey IIRC, and did not require any modifications at all. I certainly would not want to try the above with an American car.",0,None
695,2921444,49,71,"Nov 19, 2020","

Tandy0 said:



I imported a Fiat from Jersey(!) in 1984. Apart from car tax & vat which I had to pay to the customs, the DVLC required a 'type approval certificate' from Fiat. This was pricey IIRC, and did not require any modifications at all. I certainly would not want to try the above with an American car.

Click to expand...

Yes there used to be a good weeze of importing 6 month old cars from Jersey to save money - presumably that loophole was closed?

For our friend the other side of the pond, Jersey is a Channel Island near France that is a British territory, is not part of the EU and has no VAT (sales tax)",0,2921441
696,2921450,49,2505,"Nov 19, 2020","

proddick said:



Yes there used to be a good weeze of importing 6 month old cars from Jersey to save money - presumably that loophole was closed?

Click to expand...

And Germany, as anyone who's served in the military or civil service over there will tell you.

The dealers would even order you one with a wheel on the wrong side. ",0,2921444
697,2921466,49,777,"Nov 19, 2020","I am not sure about cars but when I imported second hand american motor homes I just had to get a mot test. I had to convert the brake flashers to indicators and got Amber lenses. Then two circuit to the rear one for the new brake lights and one for the fog light with an illuminated switch. 
The light conversion sounds complicated but actually you just cut the brake feed to the stalk and divert to the rear. 
Oh I almost forgot white indicators at the front need changing to Amber.",0,None
698,2921470,49,2505,"Nov 19, 2020","Looks like you'll need a basic IVA:






Vehicle approval


Type approval, individual (IVA), motorcycle single vehicle approval, voluntary approval, certificate of initial fitness, accessibility approval, fees, forms, replacement certificates




www.gov.uk





Doesn't seem too hard.",1,None
699,2921491,49,5634,"Nov 19, 2020","

Rory166 said:



I am not sure about cars but when I imported second hand american motor homes I just had to get a mot test. I had to convert the brake flashers to indicators and got Amber lenses. Then two circuit to the rear one for the new brake lights and one for the fog light with an illuminated switch.
The light conversion sounds complicated but actually you just cut the brake feed to the stalk and divert to the rear.
Oh I almost forgot white indicators at the front need changing to Amber.

Click to expand...

@Wastedspacer what is the situation with the 500e, are the indicators white, red or amber?

If they cannot be adjusted, pair of headlamps on ebay for the car are £40 each and if you had to change the rear lights £25 a each, add a fog light and you should be done!

Having had a look at some UK Fiat 500 and the 500e (Thanks ebay.com) the units look pretty much identical i.e. the lenses don't appear to be coloured differently

I wonder if the fog light button is a blank and wiring is behind it still!",0,2921466
700,2921506,49,777,"Nov 19, 2020","

cah197 said:



Looks like you'll need a basic IVA:






Vehicle approval


Type approval, individual (IVA), motorcycle single vehicle approval, voluntary approval, certificate of initial fitness, accessibility approval, fees, forms, replacement certificates




www.gov.uk





Doesn't seem too hard.

Click to expand...

Since they sell petrol 500 in the UK it should be simple to convert to UK spec and pass an IVA test.",0,2921470
701,2921556,49,76248,"Nov 19, 2020","Parts vary more than you expect - I used to own a UK Citroen, whilst on holiday in France the rear light cluster was damaged. The French dealer did not have the UK part in stock so we fitted a French one and had to adjust the wiring loom in the car to get the sidelights to work. So someone now has a car which is half UK and half French wiring!",0,None
702,2921570,49,93109,"Nov 19, 2020","

freddym said:



If you want an EV runabout in the UK, plenty of used Zoe's to choose from.

Click to expand...

Thanks for the suggestion and certainly a good point, I did check some options out the last time we were there. Zoe's are ok but not so easy to manoeuver and certainly not as much of a fun ride as the 500e. The 500e is incredibly nimble, great visibility and easy to park, the Zoe was certainly comfortable and had decent visibility but seemed to have the turning circle of a double-decker! The other downside to the most reasonably priced Zoe's were the rental batteries. .",0,2921107
703,2921572,49,93109,"Nov 19, 2020","

Hairy Leafer said:



Crazy! perhaps a bit too much time in that Californian sun.

A car with the steering wheel on the wrong side, will not make a convenient city runabout!
Not to mention and shipping costs and import duties will probably cost the same as several monthly car payments

Click to expand...

Really, I was thinking having the steering wheel next to the side of the road you need to park might be an advantage ",2,2921120
